,Home_Team,Away_Team,Result,Link,Season,Round,League
211,NAC Breda,Jong AZ,3-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202012517,2020,22,eerste_divisie
212,FC Eindhoven,Helmond Sport,2-0,https://www.besoccer.com/match/fc-eindhoven/helmond-sport/202012518,2020,22,eerste_divisie
213,Excelsior,SC Telstar,3-3,https://www.besoccer.com/match/excelsior/stormvogels-telstar/202012519,2020,22,eerste_divisie
214,TOP Oss,Cambuur,3-2,https://www.besoccer.com/match/fc-oss/sc-cambuur-leeuwarden/202012520,2020,22,eerste_divisie
215,Almere City,De Graafschap,0-2,https://www.besoccer.com/match/almere-city/graafschap/202012521,2020,22,eerste_divisie
216,MVV Maastricht,NEC Nijmegen,0-0,https://www.besoccer.com/match/mvv/nec/202012522,2020,22,eerste_divisie
217,Den Bosch,Go Ahead Eagles,2-3,https://www.besoccer.com/match/fc-den-bosch/go-ahead-eagles/202012523,2020,22,eerste_divisie
218,Jong Utrecht,Roda JC,2-1,https://www.besoccer.com/match/jong-utrecht/roda-jc/202012524,2020,22,eerste_divisie
219,Jong Ajax,Dordrecht,2-0,https://www.besoccer.com/match/jong-ajax/fc-dordrecht/202012525,2020,22,eerste_divisie
220,Cambuur,Jong Utrecht,3-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/jong-utrecht/202012526,2020,23,eerste_divisie
221,Dordrecht,FC Eindhoven,1-0,https://www.besoccer.com/match/fc-dordrecht/fc-eindhoven/202012527,2020,23,eerste_divisie
222,De Graafschap,MVV Maastricht,3-2,https://www.besoccer.com/match/graafschap/mvv/202012529,2020,23,eerste_divisie
223,NEC Nijmegen,Jong Ajax,3-3,https://www.besoccer.com/match/nec/jong-ajax/202012530,2020,23,eerste_divisie
224,Roda JC,FC Volendam,2-3,https://www.besoccer.com/match/roda-jc/fc-volendam/202012531,2020,23,eerste_divisie
225,SC Telstar,TOP Oss,1-0,https://www.besoccer.com/match/stormvogels-telstar/fc-oss/202012532,2020,23,eerste_divisie
226,Helmond Sport,Den Bosch,0-0,https://www.besoccer.com/match/helmond-sport/fc-den-bosch/202012533,2020,23,eerste_divisie
227,Go Ahead Eagles,NAC Breda,1-0,https://www.besoccer.com/match/go-ahead-eagles/nac-breda/202012528,2020,23,eerste_divisie
228,Jong PSV,Excelsior,2-1,https://www.besoccer.com/match/jong-psv/excelsior/202012534,2020,23,eerste_divisie
229,Jong AZ,Almere City,3-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/202012535,2020,23,eerste_divisie
230,FC Volendam,Helmond Sport,2-1,https://www.besoccer.com/match/fc-volendam/helmond-sport/202012536,2020,24,eerste_divisie
231,MVV Maastricht,Jong PSV,3-1,https://www.besoccer.com/match/mvv/jong-psv/202012537,2020,24,eerste_divisie
232,FC Eindhoven,De Graafschap,1-1,https://www.besoccer.com/match/fc-eindhoven/graafschap/202012538,2020,24,eerste_divisie
233,Excelsior,NAC Breda,2-2,https://www.besoccer.com/match/excelsior/nac-breda/202012539,2020,24,eerste_divisie
234,NEC Nijmegen,Cambuur,0-2,https://www.besoccer.com/match/nec/sc-cambuur-leeuwarden/202012540,2020,24,eerste_divisie
235,TOP Oss,Roda JC,0-0,https://www.besoccer.com/match/fc-oss/roda-jc/202012541,2020,24,eerste_divisie
236,Den Bosch,Jong AZ,3-0,https://www.besoccer.com/match/fc-den-bosch/az-alkmaar-sub23/202012542,2020,24,eerste_divisie
237,Almere City,SC Telstar,4-2,https://www.besoccer.com/match/almere-city/stormvogels-telstar/202012543,2020,24,eerste_divisie
238,Jong Utrecht,Dordrecht,1-1,https://www.besoccer.com/match/jong-utrecht/fc-dordrecht/202012544,2020,24,eerste_divisie
239,Jong Ajax,Go Ahead Eagles,5-1,https://www.besoccer.com/match/jong-ajax/go-ahead-eagles/202012545,2020,24,eerste_divisie
240,Cambuur,MVV Maastricht,2-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/mvv/202012546,2020,25,eerste_divisie
241,Dordrecht,Almere City,1-2,https://www.besoccer.com/match/fc-dordrecht/almere-city/202012547,2020,25,eerste_divisie
242,NAC Breda,TOP Oss,1-1,https://www.besoccer.com/match/nac-breda/fc-oss/202012548,2020,25,eerste_divisie
243,Go Ahead Eagles,FC Eindhoven,3-1,https://www.besoccer.com/match/go-ahead-eagles/fc-eindhoven/202012549,2020,25,eerste_divisie
244,Roda JC,Den Bosch,1-5,https://www.besoccer.com/match/roda-jc/fc-den-bosch/202012550,2020,25,eerste_divisie
245,SC Telstar,NEC Nijmegen,1-7,https://www.besoccer.com/match/stormvogels-telstar/nec/202012551,2020,25,eerste_divisie
246,Helmond Sport,Excelsior,1-4,https://www.besoccer.com/match/helmond-sport/excelsior/202012552,2020,25,eerste_divisie
247,Jong Utrecht,Jong Ajax,7-2,https://www.besoccer.com/match/jong-utrecht/jong-ajax/202012553,2020,25,eerste_divisie
248,Jong PSV,De Graafschap,2-3,https://www.besoccer.com/match/jong-psv/graafschap/202012554,2020,25,eerste_divisie
249,Jong AZ,FC Volendam,1-1,https://www.besoccer.com/match/az-alkmaar-sub23/fc-volendam/202012555,2020,25,eerste_divisie
250,FC Volendam,SC Telstar,1-1,https://www.besoccer.com/match/fc-volendam/stormvogels-telstar/202012556,2020,26,eerste_divisie
251,FC Eindhoven,Jong PSV,1-1,https://www.besoccer.com/match/fc-eindhoven/jong-psv/202012558,2020,26,eerste_divisie
252,Den Bosch,Jong Utrecht,3-2,https://www.besoccer.com/match/fc-den-bosch/jong-utrecht/202012559,2020,26,eerste_divisie
253,TOP Oss,Dordrecht,1-3,https://www.besoccer.com/match/fc-oss/fc-dordrecht/202012560,2020,26,eerste_divisie
254,Excelsior,Jong AZ,3-3,https://www.besoccer.com/match/excelsior/az-alkmaar-sub23/202012561,2020,26,eerste_divisie
255,De Graafschap,Roda JC,2-0,https://www.besoccer.com/match/graafschap/roda-jc/202012562,2020,26,eerste_divisie
256,NEC Nijmegen,Helmond Sport,2-0,https://www.besoccer.com/match/nec/helmond-sport/202012563,2020,26,eerste_divisie
257,Almere City,Cambuur,0-1,https://www.besoccer.com/match/almere-city/sc-cambuur-leeuwarden/202012564,2020,26,eerste_divisie
258,MVV Maastricht,Go Ahead Eagles,3-0,https://www.besoccer.com/match/mvv/go-ahead-eagles/202012557,2020,26,eerste_divisie
259,Jong Ajax,NAC Breda,2-4,https://www.besoccer.com/match/jong-ajax/nac-breda/202012565,2020,26,eerste_divisie
260,Cambuur,Roda JC,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/roda-jc/202012566,2020,27,eerste_divisie
261,NAC Breda,Almere City,1-0,https://www.besoccer.com/match/nac-breda/almere-city/202012567,2020,27,eerste_divisie
262,Go Ahead Eagles,NEC Nijmegen,2-1,https://www.besoccer.com/match/go-ahead-eagles/nec/202012568,2020,27,eerste_divisie
263,Excelsior,Den Bosch,6-4,https://www.besoccer.com/match/excelsior/fc-den-bosch/202012569,2020,27,eerste_divisie
264,Dordrecht,De Graafschap,1-2,https://www.besoccer.com/match/fc-dordrecht/graafschap/202012570,2020,27,eerste_divisie
265,SC Telstar,MVV Maastricht,2-1,https://www.besoccer.com/match/stormvogels-telstar/mvv/202012571,2020,27,eerste_divisie
266,Helmond Sport,Jong Ajax,0-2,https://www.besoccer.com/match/helmond-sport/jong-ajax/202012572,2020,27,eerste_divisie
267,Jong PSV,TOP Oss,1-1,https://www.besoccer.com/match/jong-psv/fc-oss/202012573,2020,27,eerste_divisie
268,Jong Utrecht,FC Volendam,2-1,https://www.besoccer.com/match/jong-utrecht/fc-volendam/202012574,2020,27,eerste_divisie
269,Jong AZ,FC Eindhoven,2-4,https://www.besoccer.com/match/az-alkmaar-sub23/fc-eindhoven/202012575,2020,27,eerste_divisie
270,Cambuur,Jong PSV,4-2,https://www.besoccer.com/match/sc-cambuur-leeuwarden/jong-psv/202012576,2020,28,eerste_divisie
271,FC Volendam,Go Ahead Eagles,2-2,https://www.besoccer.com/match/fc-volendam/go-ahead-eagles/202012577,2020,28,eerste_divisie
272,MVV Maastricht,Den Bosch,2-3,https://www.besoccer.com/match/mvv/fc-den-bosch/202012578,2020,28,eerste_divisie
273,FC Eindhoven,Excelsior,3-1,https://www.besoccer.com/match/fc-eindhoven/excelsior/202012579,2020,28,eerste_divisie
274,De Graafschap,Jong AZ,5-1,https://www.besoccer.com/match/graafschap/az-alkmaar-sub23/202012580,2020,28,eerste_divisie
275,NEC Nijmegen,NAC Breda,1-1,https://www.besoccer.com/match/nec/nac-breda/202012581,2020,28,eerste_divisie
276,Roda JC,Dordrecht,5-0,https://www.besoccer.com/match/roda-jc/fc-dordrecht/202012582,2020,28,eerste_divisie
277,Jong Ajax,SC Telstar,2-2,https://www.besoccer.com/match/jong-ajax/stormvogels-telstar/202012583,2020,28,eerste_divisie
278,TOP Oss,Jong Utrecht,2-1,https://www.besoccer.com/match/fc-oss/jong-utrecht/202012584,2020,28,eerste_divisie
279,Almere City,Helmond Sport,2-0,https://www.besoccer.com/match/almere-city/helmond-sport/202012585,2020,28,eerste_divisie
280,Den Bosch,Almere City,1-2,https://www.besoccer.com/match/fc-den-bosch/almere-city/202012587,2020,29,eerste_divisie
281,Excelsior,MVV Maastricht,3-0,https://www.besoccer.com/match/excelsior/mvv/202012588,2020,29,eerste_divisie
282,FC Volendam,Jong Ajax,4-0,https://www.besoccer.com/match/fc-volendam/jong-ajax/202012589,2020,29,eerste_divisie
283,SC Telstar,Jong PSV,1-0,https://www.besoccer.com/match/stormvogels-telstar/jong-psv/202012590,2020,29,eerste_divisie
284,FC Eindhoven,TOP Oss,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-oss/202012591,2020,29,eerste_divisie
285,Helmond Sport,Dordrecht,1-1,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/202012592,2020,29,eerste_divisie
286,NAC Breda,Roda JC,4-1,https://www.besoccer.com/match/nac-breda/roda-jc/202012586,2020,29,eerste_divisie
287,Go Ahead Eagles,De Graafschap,1-2,https://www.besoccer.com/match/go-ahead-eagles/graafschap/202012593,2020,29,eerste_divisie
288,Jong Utrecht,NEC Nijmegen,1-2,https://www.besoccer.com/match/jong-utrecht/nec/202012594,2020,29,eerste_divisie
289,Jong AZ,Cambuur,0-3,https://www.besoccer.com/match/az-alkmaar-sub23/sc-cambuur-leeuwarden/202012595,2020,29,eerste_divisie
